Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2013,2013,g/Int$,7.25,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2014,2014,g/Int$,6.7,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2015,2015,g/Int$,6.6,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2016,2016,g/Int$,6.1,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2017,2017,g/Int$,10.49,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2018,2018,g/Int$,7.19,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2019,2019,g/Int$,6.99,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2020,2020,g/Int$,8.98,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2021,2021,g/Int$,9.31,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2022,2022,g/Int$,6.46,E,
54,'208,Denmark,3104,Nutrient potash K2O (total),5173,Use per value of agricultural production,2023,2023,g/Int$,5.6,E,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1961,1961,t,772600.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1962,1962,t,745859.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1963,1963,t,912503.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1964,1964,t,1081900.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1965,1965,t,1066000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1966,1966,t,1223500.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1967,1967,t,1239537.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1968,1968,t,1367825.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1969,1969,t,1313122.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1970,1970,t,1351069.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1971,1971,t,1416802.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1972,1972,t,1476486.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1973,1973,t,1642300.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1974,1974,t,1694100.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1975,1975,t,1361000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1976,1976,t,1462000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1977,1977,t,1470000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1978,1978,t,1781000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1979,1979,t,1780000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1980,1980,t,1640200.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1981,1981,t,1553000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1982,1982,t,1583000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1983,1983,t,1728000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1984,1984,t,1779000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1985,1985,t,1628000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1986,1986,t,1704000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1987,1987,t,1540000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1988,1988,t,1675000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1989,1989,t,1572000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1990,1990,t,1524000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1991,1991,t,1636000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1992,1992,t,1333000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1993,1993,t,1524000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1994,1994,t,1493000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1995,1995,t,1490000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1996,1996,t,1616000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1997,1997,t,1484000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1998,1998,t,1436000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,1999,1999,t,1422800.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2000,2000,t,983000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2001,2001,t,1106000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2002,2002,t,1101414.37,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2003,2003,t,1030127.14,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2004,2004,t,1074917.74,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2005,2005,t,985119.09,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2006,2006,t,1430539.14,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2007,2007,t,1792211.75,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2008,2008,t,1553683.99,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2009,2009,t,1360195.49,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2010,2010,t,1358154.38,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2011,2011,t,324190.98,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2012,2012,t,345291.89,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2013,2013,t,524849.62,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2014,2014,t,279091.48,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2015,2015,t,469045.1,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2016,2016,t,361926.38,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2017,2017,t,354212.38,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2018,2018,t,501720.2,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2019,2019,t,406491.36,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2020,2020,t,0.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2021,2021,t,205863.86,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2022,2022,t,30905.67,I,
68,'250,France,3102,Nutrient nitrogen N (total),5510,Production,2023,2023,t,30905.67,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1961,1961,t,17654.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1962,1962,t,14401.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1963,1963,t,13272.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1964,1964,t,58500.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1965,1965,t,45900.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1966,1966,t,66000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1967,1967,t,63156.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1968,1968,t,103658.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1969,1969,t,114003.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1970,1970,t,207908.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1971,1971,t,226088.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1972,1972,t,255949.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1973,1973,t,386000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1974,1974,t,257000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1975,1975,t,476000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1976,1976,t,496000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1977,1977,t,476000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1978,1978,t,545000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1979,1979,t,696700.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1980,1980,t,756000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1981,1981,t,827000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1982,1982,t,814000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1983,1983,t,805000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1984,1984,t,776000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1985,1985,t,942000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1986,1986,t,1058000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1987,1987,t,1232000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1988,1988,t,1425000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1989,1989,t,1529000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1990,1990,t,1384000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1991,1991,t,1404000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1992,1992,t,1301000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1993,1993,t,1185000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1994,1994,t,1281000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1995,1995,t,1294000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1996,1996,t,1348000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1997,1997,t,1354000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1998,1998,t,1498000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,1999,1999,t,1371900.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2000,2000,t,1489000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2001,2001,t,1411000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2002,2002,t,1227353.34,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2003,2003,t,1588505.97,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2004,2004,t,1478691.15,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2005,2005,t,1458910.51,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2006,2006,t,878683.5,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2007,2007,t,734651.67,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2008,2008,t,756966.15,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2009,2009,t,636821.1,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2010,2010,t,777055.14,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2011,2011,t,1843038.67,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2012,2012,t,1917589.33,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2013,2013,t,1911594.1,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2014,2014,t,2135356.04,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2015,2015,t,2058024.18,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2016,2016,t,2118241.93,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2017,2017,t,2146821.51,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2018,2018,t,1993431.1,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2019,2019,t,1940313.8,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2020,2020,t,1888210.64,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2021,2021,t,1878856.31,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2022,2022,t,1977236.9,I,
68,'250,France,3102,Nutrient nitrogen N (total),5610,Import quantity,2023,2023,t,1769326.44,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1961,1961,t,89200.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1962,1962,t,129113.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1963,1963,t,193497.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1964,1964,t,158500.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1965,1965,t,206100.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1966,1966,t,334882.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1967,1967,t,253572.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1968,1968,t,220376.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1969,1969,t,238858.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1970,1970,t,191571.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1971,1971,t,163433.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1972,1972,t,193291.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1973,1973,t,187406.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1974,1974,t,278000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1975,1975,t,196000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1976,1976,t,155000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1977,1977,t,251000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1978,1978,t,314000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1979,1979,t,303900.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1980,1980,t,250000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1981,1981,t,187000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1982,1982,t,200000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1983,1983,t,213000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1984,1984,t,218000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1985,1985,t,162000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1986,1986,t,192000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1987,1987,t,216000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1988,1988,t,299000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1989,1989,t,242000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1990,1990,t,271000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1991,1991,t,292000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1992,1992,t,324000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1993,1993,t,321000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1994,1994,t,240000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1995,1995,t,334000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1996,1996,t,240000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1997,1997,t,184000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1998,1998,t,281000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,1999,1999,t,306400.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2000,2000,t,156000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2001,2001,t,92000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2002,2002,t,125567.71,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2003,2003,t,243233.12,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2004,2004,t,229608.89,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2005,2005,t,239029.6,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2006,2006,t,104557.63,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2007,2007,t,124863.42,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2008,2008,t,211650.14,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2009,2009,t,96196.59,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2010,2010,t,92209.52,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2011,2011,t,222779.65,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2012,2012,t,237952.22,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2013,2013,t,268002.71,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2014,2014,t,254970.52,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2015,2015,t,287227.29,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2016,2016,t,288441.31,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2017,2017,t,267152.89,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2018,2018,t,325416.32,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2019,2019,t,322007.15,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2020,2020,t,304424.19,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2021,2021,t,243033.65,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2022,2022,t,289075.77,I,
68,'250,France,3102,Nutrient nitrogen N (total),5910,Export quantity,2023,2023,t,233892.83,I,
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1961,1961,t,624700.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1962,1962,t,682821.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1963,1963,t,790672.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1964,1964,t,860500.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1965,1965,t,870600.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1966,1966,t,990017.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1967,1967,t,1133068.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1968,1968,t,1243125.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1969,1969,t,1241347.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1970,1970,t,1453446.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1971,1971,t,1524827.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1972,1972,t,1588051.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1973,1973,t,1833083.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1974,1974,t,1554800.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1975,1975,t,1707800.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1976,1976,t,1815000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1977,1977,t,1831700.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1978,1978,t,1978000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1979,1979,t,2134800.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1980,1980,t,2146500.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1981,1981,t,2193000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1982,1982,t,2196000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1983,1983,t,2320000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1984,1984,t,2337000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1985,1985,t,2408000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1986,1986,t,2568400.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1987,1987,t,2557100.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1988,1988,t,2605000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1989,1989,t,2660000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1990,1990,t,2492000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1991,1991,t,2569000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1992,1992,t,2154000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1993,1993,t,2222000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1994,1994,t,2308300.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1995,1995,t,2391700.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1996,1996,t,2523900.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1997,1997,t,2513100.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1998,1998,t,2488100.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1999,1999,t,2571400.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2000,2000,t,2316300.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2001,2001,t,2397000.0,X,Data sourced from another international organization
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2002,2002,t,2203200.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2003,2003,t,2375400.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2004,2004,t,2324000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2005,2005,t,2205000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2006,2006,t,2204665.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2007,2007,t,2402000.0,A,Official data from questionnaire
68,'250,France,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2008,2008,t,2099000.0,A,Official data from questionnaire
